Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90
375,421,329,420,329,420,329,420,329,420,330,420,330,420,332,419,332,418,332,418,332,418,334,418,333,418,334,418,334,418,334,418,334,419,333,419,333,419,330,420,330,420,329,420,329,421,328,421,328,421,326
291,425,321,423,321,423,322,423,322,423,322,423,321,422,323,422,323,421,323,421,323,421,325,421,324,421,325,421,325,421,325,421,325,422,324,422,324,423,322,423,322,424,321,424,321,424,321,424,320,425,320
61,319,325,323,326,323,326,323,326,324,326,324,326,325,328,325,328,325,328,325,328,324,329,325,329,322,330,324,330,324,331,323,330,322,330,321,329,322,328,321,327,320,327,320,326,320,327,319,326,319,326
185,323,317,327,319,326,319,327,318,328,318,328,318,328,319,328,319,329,319,329,320,327,320,328,321,326,321,327,321,328,322,327,321,326,321,325,321,326,320,325,319,324,320,324,319,324,320,323,319,323,320
40,330,311,334,313,333,313,333,312,335,312,334,312,335,312,334,313,335,313,335,313,333,314,334,314,332,314,333,314,334,315,333,314,333,314,332,314,333,314,332,313,331,313,331,313,331,314,330,313,330,314
39,339,304,343,306,342,305,343,305,343,304,343,304,343,305,343,305,343,305,343,305,341,306,342,306,340,307,341,307,342,307,341,307,342,306,341,307,342,306,341,306,341,306,340,306,340,306,340,306,340,307
37,356,298,359,300,358,300,358,299,358,298,358,298,358,298,358,298,358,299,358,299,356,300,357,299,356,301,357,301,358,301,357,301,357,300,356,301,357,300,357,299,357,300,356,300,356,300,356,300,356,302
0,372,300,374,301,374,301,374,301,374,299,374,299,374,299,373,299,373,300,373,300,372,301,373,300,372,302,373,302,373,302,373,302,373,301,372,302,373,301,373,301,373,302,372,301,372,301,372,301,372,303
267,388,297,389,299,389,298,389,298,389,297,389,297,389,297,388,297,388,298,389,297,387,299,388,297,388,299,388,299,389,299,388,299,388,298,388,299,388,298,388,298,388,299,388,298,388,299,388,298,388,300
269,405,302,405,303,404,303,404,303,404,302,404,301,404,302,404,302,403,302,403,302,403,303,404,302,403,304,404,303,404,304,403,304,404,303,403,304,404,303,404,302,404,303,404,302,404,303,404,303,404,304
270,414,308,413,309,413,309,413,309,413,308,413,308,413,308,412,309,411,309,411,309,411,310,412,309,412,310,412,310,412,311,412,310,412,310,412,310,412,309,413,309,413,309,413,309,413,309,413,309,414,310
409,421,314,420,314,419,315,420,315,419,314,419,314,419,315,418,315,417,315,417,315,417,316,417,315,418,316,418,316,418,317,417,316,418,316,418,316,419,315,419,314,420,315,420,314,420,314,420,314,421,314
291,425,321,423,321,423,322,423,322,423,322,423,321,422,323,422,323,421,323,421,323,421,324,421,324,421,325,421,325,421,325,421,324,422,324,422,324,423,322,423,322,423,321,424,321,424,321,424,320,425,320
78,327,323,331,324,331,324,331,324,333,325,332,325,333,326,333,326,334,326,333,326,332,327,333,328,331,328,332,328,333,329,332,328,331,328,330,328,330,326,329,325,328,325,328,325,328,325,327,325,327,324
95,334,329,338,329,337,329,337,329,339,331,339,331,339,333,339,333,339,333,339,333,338,335,339,335,337,336,338,336,339,336,338,335,337,334,336,334,337,331,335,331,335,330,335,330,335,329,334,329,333,327
88,339,332,343,331,342,332,342,332,344,334,344,334,344,336,344,336,344,336,344,337,343,339,344,338,342,340,343,339,343,340,343,339,342,337,341,337,342,334,341,334,340,332,340,332,340,331,339,331,339,328
178,348,335,352,334,351,334,351,334,352,337,352,337,352,340,352,339,352,339,352,340,351,342,352,341,350,343,351,343,351,343,351,343,350,340,350,340,351,336,350,337,349,335,349,334,349,333,348,333,348,329
87,359,337,362,335,362,336,361,335,362,339,362,339,363,342,362,341,362,341,362,342,361,345,362,343,360,346,361,345,361,345,361,345,361,342,360,343,361,338,360,338,360,336,360,336,360,334,360,334,360,330
14,373,338,375,336,374,336,374,336,375,340,375,340,375,343,375,342,374,342,375,343,374,346,374,344,373,347,374,346,374,346,374,346,374,343,373,343,374,339,374,339,373,337,373,336,373,334,373,334,373,330
317,387,336,388,334,387,334,387,334,388,338,387,338,388,341,387,340,387,340,387,341,386,344,387,342,386,345,387,344,387,344,386,344,387,341,386,341,387,337,386,337,386,335,386,335,386,333,386,333,386,328
402,397,333,397,331,397,332,397,332,397,335,397,335,397,337,397,337,396,337,396,338,396,340,396,338,396,341,396,340,396,340,396,341,396,337,396,338,397,334,397,334,397,332,397,332,397,330,397,330,397,326
318,406,330,405,328,405,329,405,329,405,331,405,331,405,333,404,333,403,333,403,334,403,336,403,334,403,337,403,336,403,336,403,336,404,334,404,334,404,330,405,330,405,329,405,329,405,327,405,327,406,324
324,411,327,410,326,410,326,410,326,409,328,409,328,409,329,408,329,407,329,407,330,407,332,407,330,407,332,407,332,407,332,407,332,408,330,408,330,409,327,409,327,410,326,410,326,410,325,410,325,411,322
308,417,320,415,320,415,321,415,321,415,321,414,321,414,322,413,322,412,323,412,323,412,324,412,323,413,324,413,324,412,324,413,324,413,323,413,323,414,321,415,321,415,321,415,320,416,320,416,320,417,319
78,327,323,331,324,331,324,331,324,333,325,332,325,333,326,333,326,334,326,334,326,332,328,333,328,331,328,332,328,333,329,332,328,331,328,330,328,330,326,329,325,328,325,328,325,328,325,327,325,327,324
191,334,318,338,320,337,320,338,320,339,319,339,320,340,320,339,321,340,321,340,321,338,322,339,322,337,322,339,322,339,323,338,322,338,322,337,322,337,321,336,320,335,321,335,320,335,321,334,321,334,321
80,341,317,345,318,345,318,345,318,346,317,346,317,346,318,346,318,346,318,346,318,345,319,346,319,344,320,345,320,346,321,345,320,344,320,344,320,344,319,343,319,343,319,343,319,343,319,342,319,341,320
81,350,315,353,317,353,317,353,317,354,315,354,316,354,316,354,316,354,317,354,317,352,317,353,317,351,318,352,318,353,319,352,318,352,318,352,319,352,318,352,317,351,318,351,317,351,318,350,318,350,319
82,360,315,363,316,363,316,363,316,363,314,363,314,363,315,363,315,363,316,363,315,362,316,363,316,361,317,362,317,363,318,362,317,362,317,361,318,362,317,362,316,361,317,361,316,361,317,361,317,361,319
13,372,314,375,316,374,316,374,315,374,314,374,314,374,314,374,314,374,315,374,315,372,316,373,315,372,316,373,316,374,317,373,317,373,317,373,317,374,316,373,316,373,317,373,316,373,317,373,317,373,318
312,384,314,385,315,385,315,385,315,385,313,385,313,385,314,384,314,384,315,384,314,383,315,384,315,383,316,384,316,384,316,384,316,384,316,383,316,384,316,384,315,384,316,384,315,384,316,384,316,384,317
311,395,314,395,315,394,315,394,315,394,314,394,314,394,314,393,314,393,315,393,315,392,316,393,315,393,316,393,316,393,317,393,316,393,316,393,317,394,316,394,315,394,316,394,315,394,316,394,316,395,317
310,403,315,402,316,402,316,402,316,402,315,402,315,401,315,401,315,400,316,400,316,400,317,400,316,400,317,400,317,400,318,400,317,400,317,400,317,401,316,401,316,402,316,402,316,402,316,402,316,403,317
415,410,316,409,317,409,317,409,317,408,316,408,316,407,317,407,317,406,318,406,318,406,319,406,318,406,319,406,319,406,319,406,319,407,319,407,319,408,317,408,317,409,317,409,317,409,317,409,317,410,317
308,417,320,415,320,415,321,415,321,415,321,414,321,414,322,413,322,412,323,412,323,412,324,412,323,413,324,413,324,412,324,413,324,413,323,413,323,414,321,415,321,415,321,415,320,416,320,416,320,417,319
